ingredient_id,ingredient_name,language,is_alcoholic,old_category_id,new_category_id,category_name,description,reasoning,processed_at
1281,"Fresh
mint leaves (approximately 20 leaves)",ENG,False,,5,Other not alcohol,,"Fresh mint leaves are a non-alcoholic, non-fruit, non-vegetable botanical herb commonly used in cocktails for their aromatic and flavoring properties. They do not fit into the categories of 'Lemonade'",2025-08-20T19:33:38.787283
1289,"Godiva chocolate liqueur (or
crème de cacao)",ENG,True,,3,Liqueur,,"Godiva chocolate liqueur and crème de cacao are both classified as chocolate-flavored liqueurs, which are sweetened spirits infused with chocolate or cocoa flavors and typically have a lower alcohol c",2025-08-20T19:33:50.989426
1288,"Green tabasco (or other hot
sauce), or to taste",ENG,False,,5,Other not alcohol,,"Green Tabasco (or other hot sauce) is a non-alcoholic condiment made primarily from chili peppers, vinegar, and salt, and is used to add heat and flavor to cocktails. It does not fit into categories l",2025-08-20T19:33:51.027400
1285,"Rose’s lime juice (or fresh lime
juice)",ENG,False,,13,Juice,,"Rose’s lime juice and fresh lime juice are both primarily lime juice products. Rose’s is a sweetened, preserved lime juice cordial, but its main ingredient is lime juice concentrate, and it is used as",2025-08-20T19:33:52.096541
1286,Freezer-chilled citron vodka,ENG,True,,14,Vodka,,"Freezer-chilled citron vodka is a type of vodka that has been flavored with citrus (citron) and chilled in the freezer. The base spirit is still vodka, and flavoring or serving temperature does not ch",2025-08-20T19:33:53.402591
1287,"Salsa (medium to hot,
according to taste)",ENG,False,,15,Vegetables,,"Salsa is typically made from a combination of chopped vegetables such as tomatoes, onions, and peppers, often with added herbs and citrus juice. While it may contain some fruit or other ingredients, i",2025-08-20T19:33:53.741517
1292,Grated lime zest (optional),ENG,False,,10,Fruits,,"Grated lime zest is derived from the outer peel of the lime, which is a citrus fruit. Zest is considered part of the fruit and is used to impart citrus flavor in cocktails and culinary applications[3]",2025-08-20T19:34:05.209066
1290,"Orangina (or other sparkling
orange beverage)",ENG,True,,6,Beer,,"Orangina (or other sparkling orange beverage) is a carbonated soft drink made from citrus juice and carbonated water, and is not an alcoholic beverage nor a beer, wine, spirit, or liqueur[1][2][3][4].",2025-08-20T19:34:05.640026
1294,Fresh mint leaves,ENG,False,,5,Other not alcohol,,"Fresh mint leaves are a non-alcoholic, aromatic herb commonly used in cocktails for flavor and garnish[1][2][3][4][5]. They do not fit into the provided categories of 'Lemonade', 'Syrup', 'Coffee', 'O",2025-08-20T19:34:05.713698
1293,"Triple sec (or other orange
liqueur)",ENG,True,,3,Liqueur,,"Triple sec (or other orange liqueur) is an orange-flavored liqueur, typically containing 15-40% alcohol by volume. It is made by steeping orange peels in neutral spirit and is classified as a liqueur,",2025-08-20T19:34:06.393614
1291,"Box sparkling mandarin
orange gelatin (or orange gelatin)",ENG,False,,5,Other not alcohol,,"Box sparkling mandarin orange gelatin (or orange gelatin) is a processed, non-alcoholic dessert mix primarily composed of sugar, gelatin, flavorings, and colorings. It does not fit into categories lik",2025-08-20T19:34:06.497971
1297,"Chilled jamaican ginger beer
or ginger ale",ENG,True,,6,Beer,,"Chilled Jamaican ginger beer or ginger ale, when alcoholic, is classified as a type of beer due to its brewing process and historical categorization as a fermented beverage[3]. Among the available cat",2025-08-20T19:34:15.881149
1298,"Softened coconut sorbet or coconut
gelato",ENG,False,,5,Other not alcohol,,"Softened coconut sorbet or coconut gelato is a non-alcoholic, frozen dessert made primarily from coconut milk, sugar, and sometimes coconut cream, and does not fit into categories like 'Lemonade', 'Sy",2025-08-20T19:34:16.989910
1295,"Simple syrup (or 1 tablespoon
superfine sugar)",ENG,False,,7,Syrup,,"Simple syrup is a liquid sweetener made by dissolving sugar in water, commonly used in cocktails as a sweetening agent. It is classified as a syrup, not a juice, fruit, or other non-alcoholic ingredie",2025-08-20T19:34:17.407450
1296,Fresh cilantro leaves,ENG,False,,15,Vegetables,,"Fresh cilantro leaves are the leafy part of the coriander plant (Coriandrum sativum), which is an herbaceous plant used in cooking and cocktails[3][4]. Among the available categories, 'Vegetables' is ",2025-08-20T19:34:17.608722
1299,Chilled,ENG,False,,5,Other not alcohol,,"""Chilled"" refers to the temperature or state of an ingredient (i.e., served cold), not a specific ingredient itself. Since it is not a beverage, syrup, juice, fruit, vegetable, or coffee, the most app",2025-08-20T19:34:17.705546
1302,Ginger syrup (see page 73),ENG,False,,7,Syrup,,"Ginger syrup is a sweetened liquid made by simmering ginger with sugar and water, resulting in a flavored syrup used for cocktails and non-alcoholic beverages. It fits the definition of a syrup, not a",2025-08-20T19:34:28.860341
1304,Chilled tomato or v8 juice,ENG,False,,13,Juice,,"Chilled tomato or V8 juice is a beverage made by extracting the liquid from tomatoes or a blend of vegetables, and is widely recognized and used as a juice in cocktails such as the Bloody Mary[1][3][5",2025-08-20T19:34:28.890726
1301,Chilled filtered water,ENG,False,,5,Other not alcohol,,"Chilled filtered water is a non-alcoholic, non-flavored, and non-sweetened liquid commonly used in cocktails as a mixer or to dilute drinks. It does not fit categories such as 'Lemonade', 'Syrup', 'Co",2025-08-20T19:34:30.087924
1300,"Chilled ginger beer or ginger
ale",ENG,True,,6,Beer,,"Traditional ginger beer was originally a fermented alcoholic beverage, but modern ginger beer and ginger ale are almost always non-alcoholic soft drinks[1]. However, since the ingredient is specified ",2025-08-20T19:34:30.551708
1303,"Papaya, peeled, seeded, and cubed",ENG,False,,10,Fruits,,"Papaya, when peeled, seeded, and cubed, is a fresh fruit used directly in cocktails or as the base for purees and juices. Multiple cocktail recipes reference using fresh papaya chunks or puree as a pr",2025-08-20T19:34:30.976920
1308,Cold beef broth or bouillon,ENG,True,,14,Vodka,,"Cold beef broth or bouillon is used in cocktails such as the Bullshot, where it is combined with vodka as the alcoholic base. Among the available categories, 'Vodka' is the most appropriate because th",2025-08-20T19:34:43.300691
1305,"Fresh peppermint leaves (or 1
teaspoon dried peppermint)",ENG,False,,5,Other not alcohol,,"Fresh peppermint leaves (or dried peppermint) are herbs used for flavoring in cocktails and non-alcoholic drinks. They do not fit into the provided categories of 'Lemonade', 'Syrup', 'Coffee', 'Other ",2025-08-20T19:34:43.758892
1306,Angostura or other bitters,ENG,True,,3,Liqueur,,"Angostura and other cocktail bitters are highly alcoholic, concentrated herbal preparations used primarily as flavoring agents in cocktails, typically containing 35-45% ABV[1][2][4]. While not consume",2025-08-20T19:34:45.963510
1307,Chilled guinness,ENG,True,,6,Beer,,"Guinness is a well-known Irish stout, which is a type of beer. Multiple sources confirm that Guinness is brewed from water, malted barley, roasted barley, hops, and yeast, and is classified as a stout",2025-08-20T19:34:46.574306
